Bit Widths,Accuracy,Std. Dev.,Average Bit Width,Estimated Bit Operation Precision
"[4, 8, 8, 4, 2, 4, 8, 2, 2]",68.50000222524007,3.120897933807609,4.666666666666667,3.3331884373333334
"[4, 8, 8, 4, 2, 4, 8, 2, 4]",73.70000282923381,2.099207661274622,4.888888888888889,3.3335863573333335
"[4, 8, 8, 4, 2, 4, 8, 2, 8]",73.03333679835002,0.30912220706837,5.333333333333333,3.3343821973333334
"[4, 8, 8, 4, 2, 4, 8, 4, 2]",60.73333422342936,1.2552108161030366,4.888888888888889,3.3331884373333334
"[4, 8, 8, 4, 2, 4, 8, 4, 4]",73.83333643277486,0.8993837377750834,5.111111111111111,3.3335863573333335
"[4, 8, 8, 4, 2, 4, 8, 4, 8]",76.33333603541057,0.7760319945178589,5.555555555555555,3.3343821973333334
"[4, 8, 8, 4, 2, 4, 8, 8, 2]",65.80000321070354,3.0735453977339318,5.333333333333333,3.3331884373333334
"[4, 8, 8, 4, 2, 4, 8, 8, 4]",74.9333381652832,2.25289887592647,5.555555555555555,3.3335863573333335
"[4, 8, 8, 4, 2, 4, 8, 8, 8]",74.86667037010193,1.1085523771321957,6.0,3.3343821973333334
"[4, 8, 8, 4, 2, 8, 2, 2, 2]",65.43333530426025,5.46036113714194,4.444444444444445,3.3307620693333333
"[4, 8, 8, 4, 2, 8, 2, 2, 4]",73.80000352859497,0.5715485911143332,4.666666666666667,3.3311599893333335
"[4, 8, 8, 4, 2, 8, 2, 2, 8]",73.53333632151286,0.7760319945178589,5.111111111111111,3.3319558293333333
"[4, 8, 8, 4, 2, 8, 2, 4, 2]",68.16666920979817,1.0370878327782642,4.666666666666667,3.3307620693333333
"[4, 8, 8, 4, 2, 8, 2, 4, 4]",74.0000049273173,2.9799341236751116,4.888888888888889,3.3311599893333335
"[4, 8, 8, 4, 2, 8, 2, 4, 8]",77.53333449363708,0.946338034369687,5.333333333333333,3.3319558293333333
"[4, 8, 8, 4, 2, 8, 2, 8, 2]",67.36666957537334,2.764458083281939,5.111111111111111,3.3307620693333333
"[4, 8, 8, 4, 2, 8, 2, 8, 4]",76.43333673477173,0.28674279348812265,5.333333333333333,3.3311599893333335
"[4, 8, 8, 4, 2, 8, 2, 8, 8]",76.2333373228709,1.1614157771836733,5.777777777777778,3.3319558293333333
"[4, 8, 8, 4, 2, 8, 4, 2, 2]",62.900002797444664,8.110896867799717,4.666666666666667,3.3331884373333334
"[4, 8, 8, 4, 2, 8, 4, 2, 4]",74.06667073567708,1.4522023532135444,4.888888888888889,3.3335863573333335
"[4, 8, 8, 4, 2, 8, 4, 2, 8]",73.76667062441508,2.628477766221245,5.333333333333333,3.3343821973333334
"[4, 8, 8, 4, 2, 8, 4, 4, 2]",62.50000397364298,3.536476003221813,4.888888888888889,3.3331884373333334
"[4, 8, 8, 4, 2, 8, 4, 4, 4]",76.83333953221639,0.9877023170415489,5.111111111111111,3.3335863573333335
"[4, 8, 8, 4, 2, 8, 4, 4, 8]",71.76667054494222,5.104464988035249,5.555555555555555,3.3343821973333334
"[4, 8, 8, 4, 2, 8, 4, 8, 2]",61.566670735677086,1.6739843031418293,5.333333333333333,3.3331884373333334
"[4, 8, 8, 4, 2, 8, 4, 8, 4]",77.4333377679189,3.441251940828812,5.555555555555555,3.3335863573333335
"[4, 8, 8, 4, 2, 8, 4, 8, 8]",77.4666706720988,0.8340018604468692,6.0,3.3343821973333334
"[4, 8, 8, 4, 2, 8, 8, 2, 2]",64.80000416437785,2.1354149537120493,5.111111111111111,3.3380411733333335
"[4, 8, 8, 4, 2, 8, 8, 2, 4]",74.80000456174214,1.296147087522417,5.333333333333333,3.3384390933333337
"[4, 8, 8, 4, 2, 8, 8, 2, 8]",72.433336575826,1.0338703928715236,5.777777777777778,3.3392349333333335
"[4, 8, 8, 4, 2, 8, 8, 4, 2]",67.80000329017639,3.9064073442439007,5.333333333333333,3.3380411733333335
"[4, 8, 8, 4, 2, 8, 8, 4, 4]",76.500004529953,1.710750595869466,5.555555555555555,3.3384390933333337
"[4, 8, 8, 4, 2, 8, 8, 4, 8]",75.63333710034688,1.388844015711769,6.0,3.3392349333333335
"[4, 8, 8, 4, 2, 8, 8, 8, 2]",66.2000040213267,1.6309498672817482,5.777777777777778,3.3380411733333335
"[4, 8, 8, 4, 2, 8, 8, 8, 4]",74.40000176429749,1.3735596701922745,6.0,3.3384390933333337
"[4, 8, 8, 4, 2, 8, 8, 8, 8]",76.8333375453949,0.6798679187395589,6.444444444444445,3.3392349333333335
"[4, 8, 8, 4, 4, 2, 2, 2, 2]",63.56667081514994,2.1044925497772327,4.0,3.3303006613333337
"[4, 8, 8, 4, 4, 2, 2, 2, 4]",69.16667024294536,1.327487603717116,4.222222222222222,3.3306985813333334
"[4, 8, 8, 4, 4, 2, 2, 2, 8]",68.46666932106018,0.9104317420175851,4.666666666666667,3.3314944213333333
"[4, 8, 8, 4, 4, 2, 2, 4, 2]",63.266668717066445,2.5223440155121817,4.222222222222222,3.3303006613333337
"[4, 8, 8, 4, 4, 2, 2, 4, 4]",65.86667100588481,3.65543670506199,4.444444444444445,3.3306985813333334
"[4, 8, 8, 4, 4, 2, 2, 4, 8]",64.06667033831279,4.986204817850156,4.888888888888889,3.3314944213333333
"[4, 8, 8, 4, 4, 2, 2, 8, 2]",62.63333559036255,6.03894872174703,4.666666666666667,3.3303006613333337
"[4, 8, 8, 4, 4, 2, 2, 8, 4]",66.06667041778564,1.342469821657045,4.888888888888889,3.3306985813333334
"[4, 8, 8, 4, 4, 2, 2, 8, 8]",61.700002352396645,2.86006763233883,5.333333333333333,3.3314944213333333
"[4, 8, 8, 4, 4, 2, 4, 2, 2]",63.56667081514994,5.6369801843892,4.222222222222222,3.3327270293333333
"[4, 8, 8, 4, 4, 2, 4, 2, 4]",67.93333689371745,4.772373198271695,4.444444444444445,3.3331249493333335
"[4, 8, 8, 4, 4, 2, 4, 2, 8]",71.5333382288615,0.5557779659552258,4.888888888888889,3.3339207893333334
"[4, 8, 8, 4, 4, 2, 4, 4, 2]",65.03333648045857,2.856962125872127,4.444444444444445,3.3327270293333333
"[4, 8, 8, 4, 4, 2, 4, 4, 4]",63.133337100346886,3.3638601427001653,4.666666666666667,3.3331249493333335
"[4, 8, 8, 4, 4, 2, 4, 4, 8]",66.70000354448955,4.609411362671962,5.111111111111111,3.3339207893333334
"[4, 8, 8, 4, 4, 2, 4, 8, 2]",59.633334477742515,4.400251990987167,4.888888888888889,3.3327270293333333
"[4, 8, 8, 4, 4, 2, 4, 8, 4]",67.60000189145406,2.9877533474044458,5.111111111111111,3.3331249493333335
"[4, 8, 8, 4, 4, 2, 4, 8, 8]",69.20000513394673,2.379074551413296,5.555555555555555,3.3339207893333334
"[4, 8, 8, 4, 4, 2, 8, 2, 2]",62.40000128746033,3.9505280290646945,4.666666666666667,3.3375797653333334
"[4, 8, 8, 4, 4, 2, 8, 2, 4]",72.63333598772685,2.1514852487311207,4.888888888888889,3.3379776853333336
"[4, 8, 8, 4, 4, 2, 8, 2, 8]",66.63333574930827,0.8259680376438521,5.333333333333333,3.3387735253333335
"[4, 8, 8, 4, 4, 2, 8, 4, 2]",64.26666975021362,1.1115567660411454,4.888888888888889,3.3375797653333334
"[4, 8, 8, 4, 4, 2, 8, 4, 4]",68.50000222524007,5.295912081685915,5.111111111111111,3.3379776853333336
"[4, 8, 8, 4, 4, 2, 8, 4, 8]",67.7666703859965,2.205045525582571,5.555555555555555,3.3387735253333335
"[4, 8, 8, 4, 4, 2, 8, 8, 2]",55.36666810512543,8.29953055458539,5.333333333333333,3.3375797653333334
"[4, 8, 8, 4, 4, 2, 8, 8, 4]",70.2666699886322,1.579732071671068,5.555555555555555,3.3379776853333336
"[4, 8, 8, 4, 4, 2, 8, 8, 8]",68.50000421206157,5.7277097316679795,6.0,3.3387735253333335
"[4, 8, 8, 4, 4, 4, 2, 2, 2]",67.4666702747345,5.086147701088762,4.222222222222222,3.3327270293333333
"[4, 8, 8, 4, 4, 4, 2, 2, 4]",78.20000251134236,0.5354131418950141,4.444444444444445,3.3331249493333335
"[4, 8, 8, 4, 4, 4, 2, 2, 8]",78.50000262260437,0.9933109745190085,4.888888888888889,3.3339207893333334
"[4, 8, 8, 4, 4, 4, 2, 4, 2]",66.00000262260437,1.9799005913109984,4.444444444444445,3.3327270293333333
"[4, 8, 8, 4, 4, 4, 2, 4, 4]",79.63333924611409,0.7760295196197994,4.666666666666667,3.3331249493333335
"[4, 8, 8, 4, 4, 4, 2, 4, 8]",79.50000365575154,1.9304595366597501,5.111111111111111,3.3339207893333334
"[4, 8, 8, 4, 4, 4, 2, 8, 2]",62.1666689713796,5.498081406697049,4.888888888888889,3.3327270293333333
"[4, 8, 8, 4, 4, 4, 2, 8, 4]",79.3333371480306,0.3399349334916726,5.111111111111111,3.3331249493333335
"[4, 8, 8, 4, 4, 4, 2, 8, 8]",81.06667002042134,0.8219235327348015,5.555555555555555,3.3339207893333334
"[4, 8, 8, 4, 4, 4, 4, 2, 2]",69.90000406901042,0.7257188215125574,4.444444444444445,3.3351533973333334
"[4, 8, 8, 4, 4, 4, 4, 2, 4]",77.16667056083679,0.8219212766014653,4.666666666666667,3.3355513173333335
"[4, 8, 8, 4, 4, 4, 4, 2, 8]",79.66667016347249,0.12472296215260575,5.111111111111111,3.3363471573333334
"[4, 8, 8, 4, 4, 4, 4, 4, 2]",63.63333662350973,2.978068265833745,4.666666666666667,3.3351533973333334
"[4, 8, 8, 4, 4, 4, 4, 4, 4]",78.4000039100647,1.1775705019203733,4.888888888888889,3.3355513173333335
"[4, 8, 8, 4, 4, 4, 4, 4, 8]",80.63333829243977,0.04713984516448461,5.333333333333333,3.3363471573333334
"[4, 8, 8, 4, 4, 4, 4, 8, 2]",62.13333408037821,6.48553974718192,5.111111111111111,3.3351533973333334
"[4, 8, 8, 4, 4, 4, 4, 8, 4]",79.13333574930827,0.20548039972922458,5.333333333333333,3.3355513173333335
"[4, 8, 8, 4, 4, 4, 4, 8, 8]",78.80000273386638,1.986620348875407,5.777777777777778,3.3363471573333334
"[4, 8, 8, 4, 4, 4, 8, 2, 2]",69.9666698773702,0.9463397839405114,4.888888888888889,3.3400061333333335
"[4, 8, 8, 4, 4, 4, 8, 2, 4]",76.03333791097005,0.8956699240054258,5.111111111111111,3.3404040533333337
"[4, 8, 8, 4, 4, 4, 8, 2, 8]",79.06667192776997,0.38586175461211936,5.555555555555555,3.3411998933333336
"[4, 8, 8, 4, 4, 4, 8, 4, 2]",65.03333648045857,1.2552119768664034,5.111111111111111,3.3400061333333335
"[4, 8, 8, 4, 4, 4, 8, 4, 4]",78.56667041778564,0.2494432692982272,5.333333333333333,3.3404040533333337
"[4, 8, 8, 4, 4, 4, 8, 4, 8]",80.6000034014384,0.5715475482507485,5.777777777777778,3.3411998933333336
"[4, 8, 8, 4, 4, 4, 8, 8, 2]",66.23333692550659,3.553715303418435,5.555555555555555,3.3400061333333335
"[4, 8, 8, 4, 4, 4, 8, 8, 4]",78.90000343322754,0.5354105443190605,5.777777777777778,3.3404040533333337
"[4, 8, 8, 4, 4, 4, 8, 8, 8]",80.36667108535767,0.3399357127871772,6.222222222222222,3.3411998933333336
"[4, 8, 8, 4, 4, 8, 2, 2, 2]",69.56666906674702,3.0922850138700833,4.666666666666667,3.3375797653333334
"[4, 8, 8, 4, 4, 8, 2, 2, 4]",78.06666890780131,3.227312265332989,4.888888888888889,3.3379776853333336
"[4, 8, 8, 4, 4, 8, 2, 2, 8]",79.73333597183228,0.8379883881026974,5.333333333333333,3.3387735253333335
"[4, 8, 8, 4, 4, 8, 2, 4, 2]",68.93333594004314,1.6680009415665453,4.888888888888889,3.3375797653333334
"[4, 8, 8, 4, 4, 8, 2, 4, 4]",79.63333527247111,0.8259680376438521,5.111111111111111,3.3379776853333336
"[4, 8, 8, 4, 4, 8, 2, 4, 8]",79.66667016347249,0.8379863332823544,5.555555555555555,3.3387735253333335
"[4, 8, 8, 4, 4, 8, 2, 8, 2]",68.50000222524007,4.089824146028402,5.333333333333333,3.3375797653333334
"[4, 8, 8, 4, 4, 8, 2, 8, 4]",79.16666865348816,0.7717226510444541,5.555555555555555,3.3379776853333336
"[4, 8, 8, 4, 4, 8, 2, 8, 8]",81.16667071978252,1.1145503229995979,6.0,3.3387735253333335
"[4, 8, 8, 4, 4, 8, 4, 2, 2]",69.36666965484619,2.049932638731507,4.888888888888889,3.3400061333333335
"[4, 8, 8, 4, 4, 8, 4, 2, 4]",78.30000321070354,0.6976134078849321,5.111111111111111,3.3404040533333337
"[4, 8, 8, 4, 4, 8, 4, 2, 8]",78.36667100588481,0.4027674532679294,5.555555555555555,3.3411998933333336
"[4, 8, 8, 4, 4, 8, 4, 4, 2]",65.80000519752502,1.1430950964980438,5.111111111111111,3.3400061333333335
"[4, 8, 8, 4, 4, 8, 4, 4, 4]",79.46667075157166,0.2494432692982272,5.333333333333333,3.3404040533333337
"[4, 8, 8, 4, 4, 8, 4, 4, 8]",80.9333364168803,0.44969105888583843,5.777777777777778,3.3411998933333336
"[4, 8, 8, 4, 4, 8, 4, 8, 2]",68.30000281333923,1.5937366739357668,5.555555555555555,3.3400061333333335
"[4, 8, 8, 4, 4, 8, 4, 8, 4]",80.96667130788167,0.3399329852509011,5.777777777777778,3.3404040533333337
"[4, 8, 8, 4, 4, 8, 4, 8, 8]",80.10000189145406,1.061445928070187,6.222222222222222,3.3411998933333336
"[4, 8, 8, 4, 4, 8, 8, 2, 2]",68.53333711624146,1.6739842635796116,5.333333333333333,3.3448588693333337
"[4, 8, 8, 4, 4, 8, 8, 2, 4]",78.56667041778564,0.6548950408577723,5.555555555555555,3.3452567893333334
"[4, 8, 8, 4, 4, 8, 8, 2, 8]",79.73333597183228,0.3091194218895737,6.0,3.3460526293333337
"[4, 8, 8, 4, 4, 8, 8, 4, 2]",69.50000127156575,0.42426422606016295,5.555555555555555,3.3448588693333337
"[4, 8, 8, 4, 4, 8, 8, 4, 4]",78.73333692550659,1.4636327539164458,5.777777777777778,3.3452567893333334
"[4, 8, 8, 4, 4, 8, 8, 4, 8]",80.33333818117778,0.44969105888583843,6.222222222222222,3.3460526293333337
"[4, 8, 8, 4, 4, 8, 8, 8, 2]",64.00000254313152,3.6249151364622763,6.0,3.3448588693333337
"[4, 8, 8, 4, 4, 8, 8, 8, 4]",78.73333692550659,1.7987658555452952,6.222222222222222,3.3452567893333334
"[4, 8, 8, 4, 4, 8, 8, 8, 8]",80.96667130788167,0.36817647871744,6.666666666666667,3.3460526293333337
"[4, 8, 8, 4, 8, 2, 2, 2, 2]",61.76667014757792,6.221647107399917,4.444444444444445,3.3439360533333335
"[4, 8, 8, 4, 8, 2, 2, 2, 4]",68.80000233650208,6.963235142157203,4.666666666666667,3.3443339733333337
"[4, 8, 8, 4, 8, 2, 2, 2, 8]",73.60000212987264,0.7257188215125574,5.111111111111111,3.3451298133333336
"[4, 8, 8, 4, 8, 2, 2, 4, 2]",64.30000265439351,0.8524476693991901,4.666666666666667,3.3439360533333335
"[4, 8, 8, 4, 8, 2, 2, 4, 4]",67.60000387827556,1.801852181077236,4.888888888888889,3.3443339733333337
"[4, 8, 8, 4, 8, 2, 2, 4, 8]",69.06666954358418,2.2425176099690023,5.333333333333333,3.3451298133333336
"[4, 8, 8, 4, 8, 2, 2, 8, 2]",59.166669845581055,2.4143078471051185,5.111111111111111,3.3439360533333335
"[4, 8, 8, 4, 8, 2, 2, 8, 4]",63.93333673477173,5.681743227852659,5.333333333333333,3.3443339733333337
"[4, 8, 8, 4, 8, 2, 2, 8, 8]",68.60000292460124,2.89942442509584,5.777777777777778,3.3451298133333336
"[4, 8, 8, 4, 8, 2, 4, 2, 2]",55.76666990915934,6.418896214942417,4.666666666666667,3.3463624213333336
"[4, 8, 8, 4, 8, 2, 4, 2, 4]",69.26666895548503,3.8938690855846803,4.888888888888889,3.3467603413333333
"[4, 8, 8, 4, 8, 2, 4, 2, 8]",71.30000591278076,1.6391055566631603,5.333333333333333,3.3475561813333337
"[4, 8, 8, 4, 8, 2, 4, 4, 2]",66.80000424385071,2.290559993444981,4.888888888888889,3.3463624213333336
"[4, 8, 8, 4, 8, 2, 4, 4, 4]",64.80000416437785,7.377444745051879,5.111111111111111,3.3467603413333333
"[4, 8, 8, 4, 8, 2, 4, 4, 8]",68.50000421206157,4.751842576745534,5.555555555555555,3.3475561813333337
"[4, 8, 8, 4, 8, 2, 4, 8, 2]",62.90000478426615,3.073543070596438,5.333333333333333,3.3463624213333336
"[4, 8, 8, 4, 8, 2, 4, 8, 4]",69.20000116030376,0.8041556487704424,5.555555555555555,3.3467603413333333
"[4, 8, 8, 4, 8, 2, 4, 8, 8]",65.30000170071919,2.952965617513004,6.0,3.3475561813333337
"[4, 8, 8, 4, 8, 2, 8, 2, 2]",68.83333722750346,3.850830707270076,5.111111111111111,3.3512151573333333
"[4, 8, 8, 4, 8, 2, 8, 2, 4]",71.13333543141682,2.245489594547138,5.333333333333333,3.3516130773333335
"[4, 8, 8, 4, 8, 2, 8, 2, 8]",71.93333705266316,0.09427969032896921,5.777777777777778,3.3524089173333333
"[4, 8, 8, 4, 8, 2, 8, 4, 2]",65.53333600362141,1.1440666784064657,5.333333333333333,3.3512151573333333
"[4, 8, 8, 4, 8, 2, 8, 4, 4]",69.90000208218892,2.477902830025697,5.555555555555555,3.3516130773333335
"[4, 8, 8, 4, 8, 2, 8, 4, 8]",70.23333708445232,3.7967826055476346,6.0,3.3524089173333333
"[4, 8, 8, 4, 8, 2, 8, 8, 2]",65.40000438690186,3.7175275803389223,5.777777777777778,3.3512151573333333
"[4, 8, 8, 4, 8, 2, 8, 8, 4]",67.23333597183228,3.8577474069580266,6.0,3.3516130773333335
"[4, 8, 8, 4, 8, 2, 8, 8, 8]",74.46666955947876,0.3299815252436623,6.444444444444445,3.3524089173333333
"[4, 8, 8, 4, 8, 4, 2, 2, 2]",67.60000387827556,0.7788880167859031,4.666666666666667,3.3463624213333336
"[4, 8, 8, 4, 8, 4, 2, 2, 4]",78.46667170524597,0.8339990811197272,4.888888888888889,3.3467603413333333
"[4, 8, 8, 4, 8, 4, 2, 2, 8]",79.3333371480306,0.20548265586199194,5.333333333333333,3.3475561813333337
"[4, 8, 8, 4, 8, 4, 2, 4, 2]",60.86666981379191,6.783477043344963,4.888888888888889,3.3463624213333336
"[4, 8, 8, 4, 8, 4, 2, 4, 4]",78.83333762486775,0.3858608964369727,5.111111111111111,3.3467603413333333
"[4, 8, 8, 4, 8, 4, 2, 4, 8]",80.36667108535767,1.0338723786601856,5.555555555555555,3.3475561813333337
"[4, 8, 8, 4, 8, 4, 2, 8, 2]",67.26666887601216,7.14718469466706,5.333333333333333,3.3463624213333336
"[4, 8, 8, 4, 8, 4, 2, 8, 4]",77.96667218208313,0.6236089697418985,5.555555555555555,3.3467603413333333
"[4, 8, 8, 4, 8, 4, 2, 8, 8]",79.63333527247111,0.38586175461211936,6.0,3.3475561813333337
"[4, 8, 8, 4, 8, 4, 4, 2, 2]",64.76667126019795,2.8158291860166633,4.888888888888889,3.3487887893333337
"[4, 8, 8, 4, 8, 4, 4, 2, 4]",76.500004529953,0.9273627648022491,5.111111111111111,3.3491867093333334
"[4, 8, 8, 4, 8, 4, 4, 2, 8]",79.20000354448955,0.8640986714972401,5.555555555555555,3.3499825493333333
"[4, 8, 8, 4, 8, 4, 4, 4, 2]",68.0666704972585,1.7518258978031163,5.111111111111111,3.3487887893333337
"[4, 8, 8, 4, 8, 4, 4, 4, 4]",78.06666890780131,1.1025227627912855,5.333333333333333,3.3491867093333334
"[4, 8, 8, 4, 8, 4, 4, 4, 8]",80.66667119661967,0.8498385026660068,5.777777777777778,3.3499825493333333
"[4, 8, 8, 4, 8, 4, 4, 8, 2]",63.23333581288656,3.206590727642576,5.555555555555555,3.3487887893333337
"[4, 8, 8, 4, 8, 4, 4, 8, 4]",78.73333692550659,0.1699678563935886,5.777777777777778,3.3491867093333334
"[4, 8, 8, 4, 8, 4, 4, 8, 8]",81.40000502268474,0.927361050847369,6.222222222222222,3.3499825493333333
"[4, 8, 8, 4, 8, 4, 8, 2, 2]",67.70000457763672,5.303457144453568,5.333333333333333,3.3536415253333334
"[4, 8, 8, 4, 8, 4, 8, 2, 4]",77.53333648045857,1.172838580446227,5.555555555555555,3.3540394453333335
"[4, 8, 8, 4, 8, 4, 8, 2, 8]",79.0000041325887,0.21602466787431002,6.0,3.3548352853333334
"[4, 8, 8, 4, 8, 4, 8, 4, 2]",67.40000247955322,2.9799325235140235,5.555555555555555,3.3536415253333334
"[4, 8, 8, 4, 8, 4, 8, 4, 4]",80.00000516573589,0.43204933574862003,5.777777777777778,3.3540394453333335
"[4, 8, 8, 4, 8, 4, 8, 4, 8]",79.43333784739177,0.5557779659552258,6.222222222222222,3.3548352853333334
"[4, 8, 8, 4, 8, 4, 8, 8, 2]",68.86667211850484,0.9030817657296923,6.0,3.3536415253333334
"[4, 8, 8, 4, 8, 4, 8, 8, 4]",79.40000494321187,0.8041556487704424,6.222222222222222,3.3540394453333335
"[4, 8, 8, 4, 8, 4, 8, 8, 8]",79.46667075157166,0.20548007742801017,6.666666666666667,3.3548352853333334
"[4, 8, 8, 4, 8, 8, 2, 2, 2]",66.5333350499471,5.024162975163837,5.111111111111111,3.3512151573333333
"[4, 8, 8, 4, 8, 8, 2, 2, 4]",79.60000236829121,1.6990199031315847,5.333333333333333,3.3516130773333335
"[4, 8, 8, 4, 8, 8, 2, 2, 8]",79.60000236829121,0.9899489911102339,5.777777777777778,3.3524089173333333
"[4, 8, 8, 4, 8, 8, 2, 4, 2]",70.2666699886322,2.098147053398226,5.333333333333333,3.3512151573333333
"[4, 8, 8, 4, 8, 8, 2, 4, 4]",79.73333597183228,1.0780624538605978,5.555555555555555,3.3516130773333335
"[4, 8, 8, 4, 8, 8, 2, 4, 8]",79.60000435511272,2.2642132884614656,6.0,3.3524089173333333
"[4, 8, 8, 4, 8, 8, 2, 8, 2]",61.16666992505392,4.633453042155855,5.777777777777778,3.3512151573333333
"[4, 8, 8, 4, 8, 8, 2, 8, 4]",79.13333773612976,1.342469821657045,6.0,3.3516130773333335
"[4, 8, 8, 4, 8, 8, 2, 8, 8]",82.56667057673137,0.12472030714731697,6.444444444444445,3.3524089173333333
"[4, 8, 8, 4, 8, 8, 4, 2, 2]",72.06666866938274,4.10717659425575,5.333333333333333,3.3536415253333334
"[4, 8, 8, 4, 8, 8, 4, 2, 4]",77.40000486373901,1.8184231039399013,5.555555555555555,3.3540394453333335
"[4, 8, 8, 4, 8, 8, 4, 2, 8]",80.13333678245544,0.4988865385964544,6.0,3.3548352853333334
"[4, 8, 8, 4, 8, 8, 4, 4, 2]",67.7666703859965,3.7544058580656303,5.555555555555555,3.3536415253333334
"[4, 8, 8, 4, 8, 8, 4, 4, 4]",79.40000295639038,1.0230686771452995,5.777777777777778,3.3540394453333335
"[4, 8, 8, 4, 8, 8, 4, 4, 8]",79.6333372592926,1.94821747658675,6.222222222222222,3.3548352853333334
"[4, 8, 8, 4, 8, 8, 4, 8, 2]",63.56666882832845,3.70435085475223,6.0,3.3536415253333334
"[4, 8, 8, 4, 8, 8, 4, 8, 4]",79.50000365575154,0.5099027898816881,6.222222222222222,3.3540394453333335
"[4, 8, 8, 4, 8, 8, 4, 8, 8]",80.03333608309428,1.065623014715914,6.666666666666667,3.3548352853333334
"[4, 8, 8, 4, 8, 8, 8, 2, 2]",69.26667094230652,2.468915826779561,5.777777777777778,3.3584942613333335
"[4, 8, 8, 4, 8, 8, 8, 2, 4]",78.43333681424458,0.3399349334916726,6.0,3.3588921813333337
"[4, 8, 8, 4, 8, 8, 8, 2, 8]",80.16667167345683,0.3399349334916726,6.444444444444445,3.3596880213333336
"[4, 8, 8, 4, 8, 8, 8, 4, 2]",68.46666932106018,3.2148953040640986,6.0,3.3584942613333335
"[4, 8, 8, 4, 8, 8, 8, 4, 4]",80.03333608309428,0.9741078884489575,6.222222222222222,3.3588921813333337
"[4, 8, 8, 4, 8, 8, 8, 4, 8]",80.10000189145406,0.5354131418950142,6.666666666666667,3.3596880213333336
"[4, 8, 8, 4, 8, 8, 8, 8, 2]",64.26666776339214,3.638069888025274,6.444444444444445,3.3584942613333335
"[4, 8, 8, 4, 8, 8, 8, 8, 4]",79.16667064030965,0.449692826162795,6.666666666666667,3.3588921813333337
"[4, 8, 8, 4, 8, 8, 8, 8, 8]",79.86667156219482,0.3091194218895737,7.111111111111111,3.3596880213333336
"[4, 8, 8, 8, 2, 2, 2, 2, 2]",59.30000146230062,4.835977543761279,4.222222222222222,3.3234829653333335
"[4, 8, 8, 8, 2, 2, 2, 2, 4]",68.93333792686462,0.7408708324478376,4.444444444444445,3.3238808853333337
"[4, 8, 8, 8, 2, 2, 2, 2, 8]",73.03333679835002,2.080598219346544,4.888888888888889,3.3246767253333336
"[4, 8, 8, 8, 2, 2, 2, 4, 2]",61.433337132136025,6.205554198630841,4.444444444444445,3.3234829653333335
"[4, 8, 8, 8, 2, 2, 2, 4, 4]",71.00000381469727,3.2444823044225837,4.666666666666667,3.3238808853333337
"[4, 8, 8, 8, 2, 2, 2, 4, 8]",74.06667073567708,2.3795430871599392,5.111111111111111,3.3246767253333336
"[4, 8, 8, 8, 2, 2, 2, 8, 2]",58.13333590825399,6.209849261623116,4.888888888888889,3.3234829653333335
"[4, 8, 8, 8, 2, 2, 2, 8, 4]",70.73333462079366,1.9601592329657964,5.111111111111111,3.3238808853333337
"[4, 8, 8, 8, 2, 2, 2, 8, 8]",70.50000429153442,4.198414470731582,5.555555555555555,3.3246767253333336
"[4, 8, 8, 8, 2, 2, 4, 2, 2]",62.96667059262594,3.092287005649048,4.444444444444445,3.3259093333333336
"[4, 8, 8, 8, 2, 2, 4, 2, 4]",72.1666693687439,1.7326928529598973,4.666666666666667,3.3263072533333333
"[4, 8, 8, 8, 2, 2, 4, 2, 8]",72.93333609898885,2.0336055635927717,5.111111111111111,3.3271030933333336
"[4, 8, 8, 8, 2, 2, 4, 4, 2]",56.13333582878113,6.247310413552079,4.666666666666667,3.3259093333333336
"[4, 8, 8, 8, 2, 2, 4, 4, 4]",68.66667071978252,3.5612113489878943,4.888888888888889,3.3263072533333333
"[4, 8, 8, 8, 2, 2, 4, 4, 8]",68.00000468889873,2.979934123675112,5.333333333333333,3.3271030933333336
"[4, 8, 8, 8, 2, 2, 4, 8, 2]",61.5333358446757,0.4642790523539223,5.111111111111111,3.3259093333333336
"[4, 8, 8, 8, 2, 2, 4, 8, 4]",66.26666982968648,2.737800134611769,5.333333333333333,3.3263072533333333
"[4, 8, 8, 8, 2, 2, 4, 8, 8]",72.1333384513855,1.724979585106309,5.777777777777778,3.3271030933333336
"[4, 8, 8, 8, 2, 2, 8, 2, 2]",63.93333673477173,6.153770344825601,4.888888888888889,3.3307620693333333
"[4, 8, 8, 8, 2, 2, 8, 2, 4]",69.30000185966492,4.099593326900192,5.111111111111111,3.3311599893333335
"[4, 8, 8, 8, 2, 2, 8, 2, 8]",67.06667145093282,4.259368621082536,5.555555555555555,3.3319558293333333
"[4, 8, 8, 8, 2, 2, 8, 4, 2]",56.300002336502075,4.276290346349814,5.111111111111111,3.3307620693333333
"[4, 8, 8, 8, 2, 2, 8, 4, 4]",70.40000359217326,1.0230663467158339,5.333333333333333,3.3311599893333335
"[4, 8, 8, 8, 2, 2, 8, 4, 8]",70.46666940053304,0.98432110997197,5.777777777777778,3.3319558293333333
"[4, 8, 8, 8, 2, 2, 8, 8, 2]",60.43333411216736,3.4257197639325305,5.555555555555555,3.3307620693333333
"[4, 8, 8, 8, 2, 2, 8, 8, 4]",68.33333571751912,1.5369536637849006,5.777777777777778,3.3311599893333335
